"Skill ID";Profession;Elite;Name;Description;Type;"Type Code";Chapter;Attribute;"Attribute Code";Sacrifice;Exhaustion;"Energy regen";Energy;Adrenaline;Casting;Recharge
1380;Elementalist;1;"Savannah Heat";"Elite Spell. You create Savannah Heat at target foe's location. For 5 seconds, all nearby foes take 5..20 fire damage each second and an additional 5..20 fire damage for each second this Spell has been in effect.";Spell;sp;Nightfall;"Fire Magic";fir;;;;5;;2;25
884;Elementalist;1;"Searing Flames";"Elite Spell. Target foe and all nearby foes are struck with Searing Flames. Foes already on fire when this Skill is cast are struck for 10..100 fire damage. Foes not already on fire begin Burning for 1..7 seconds.";Spell;sp;Nightfall;"Fire Magic";fir;;;;15;;1;2
196;Elementalist;0;"Searing Heat";"Spell. Cause Searing Heat at target foe's location. For 5 seconds, foes near this location are struck for 10..40 fire damage each second. When Searing Heat ends, foes in the area of effect are set on fire for 3 seconds.";Spell;sp;Prophecies;"Fire Magic";fir;;;;15;;2;30
1090;Elementalist;0;"Smoldering Embers";"Hex Spell.  Target foe is struck for 7..112| fire damage. After 3 seconds, if target foe is not moving that foe is set on fire for 3 seconds.";"Hex Spell";he;Factions;"Fire Magic";fir;;;;10;;2;7
1095;Elementalist;1;"Star Burst";"Elite Spell. Target touched foe and all nearby foes are struck for 7..112 fire damage. If more than one foe was struck, you lose 5 Energy.";Spell;sp;Factions;"Fire Magic";fir;;;;5;;0.75;10
1093;Elementalist;0;"Teinai's Heat";"Spell. Create Teinai's Heat at target foe's location. For 5 seconds, foes near this location are struck for 10..40 fire damage each second. When Teinai's Heat ends, foes in the area of effect are set on fire for 3 seconds.";Spell;sp;Factions;"Fire Magic";fir;;;;15;;2;30
206;Elementalist;0;"Armor of Frost";"Enchantment Spell.  For 10..34 seconds, you gain +40 armor against physical damage. Armor of Frost ends if you use any Fire Magic.";"Enchantment Spell";en;Prophecies;"Water Magic";wat;;;;5;;1;45
238;Elementalist;0;"Armor of Mist";"Enchantment Spell. For 8..20 seconds, you gain +10..40 armor and move 33% faster.";"Enchantment Spell";en;Prophecies;"Water Magic";wat;;;;10;;1;30
235;Elementalist;0;"Blurred Vision";"Hex Spell.  For 4..10| seconds, target foe and adjacent foes are Hexed with Blurred Vision. While Hexed, those foes have a 50% chance to miss with attacks.";"Hex Spell";he;Core;"Water Magic";wat;;;;10;;1;12
207;Elementalist;0;"Conjure Frost";"Enchantment Spell. For 60 seconds, if you're wielding a cold weapon, your attacks strike for an additional 5..20 cold damage.";"Enchantment Spell";en;Core;"Water Magic";wat;;;;10;;1;45
234;Elementalist;0;"Deep Freeze";"Hex Spell. You cause a Deep Freeze at target foe's location. All foes in this area are struck for 10..85 cold damage, and for 10 seconds, they move 66% slower.";"Hex Spell";he;Core;"Water Magic";wat;;;;25;;2;15
1382;Elementalist;0;"Freezing Gust";"Hex Spell. If target foe is under the effect of a Water Magic Hex, that foe is struck for 20..80| cold damage. Otherwise, that foe moves 66% slower for 1..6| seconds.";"Hex Spell";he;Nightfall;"Water Magic";wat;;;;10;;1;7
1261;Elementalist;0;"Frigid Armor";"Enchantment Spell. For 10..25 seconds, you have +10..40 armor against physical damage and cannot be set on fire.";"Enchantment Spell";en;Nightfall;"Water Magic";wat;;;;5;;1;20
212;Elementalist;0;"Frozen Burst";"Hex Spell.  All nearby foes are struck for 10..85| cold damage and move 66% slower for 3..8| seconds.";"Hex Spell";he;Prophecies;"Water Magic";wat;;;;15;;0.75;8
2192;Elementalist;0;"Glowing Ice";"Spell. Target foe is struck for 4.5..12 cold damage. If that foe is under the effects of a water Hex, you gain 5 Energy plus 1 Energy for every 2 ranks of Energy Storage.";Spell;sp;"Eye of the North";"Water Magic";wat;;;;5;;1;8
210;Elementalist;0;"Ice Prison";"Hex Spell.  For 8..20| seconds, target foe's legs are encased in ice, causing the foe to move 66% slower. This effect ends if target takes fire damage.";"Hex Spell";he;Prophecies;"Water Magic";wat;;;;10;;2;30
214;Elementalist;0;"Ice Spear";"Spell. Send out an Ice Spear, striking target foe for 10..70 cold damage if it hits. Ice Spear has half the normal Spell range.";Spell;sp;Core;"Water Magic";wat;;;;5;;1;
211;Elementalist;0;"Ice Spikes";"Hex Spell. Target and adjacent foes are struck for 20..80| cold damage and move 66% slower for 2..6| seconds.";"Hex Spell";he;Core;"Water Magic";wat;;;;15;;2;10
903;Elementalist;0;"Icy Prism";"Spell.  Target foe is struck for 10..65 cold damage. If target foe is using a Signet, that Signet is interrupted and all of that foe's Signets are disabled for 3..9 seconds.";Spell;sp;Factions;"Water Magic";wat;;;;10;;1;2
939;Elementalist;1;"Icy Shackles";"Elite Hex Spell. For 1..10 seconds, target foe's movement speed is reduced by 66%. While under the effects of an Enchantment, that foe's movement is reduced by 90%.";"Hex Spell";he;Nightfall;"Water Magic";wat;;;;10;;1;12
215;Elementalist;0;Maelstrom;"Spell. Create a Maelstrom at target foe's location. For 10 seconds, foes adjacent to that area are struck for 10..25 cold damage each second. Maelstrom interrupts Spell-casting when it hits. This Spell causes Exhaustion.";Spell;sp;Core;"Water Magic";wat;;1;;25;;2;30
209;Elementalist;1;"Mind Freeze";"Elite Hex Spell. Target foe suffers 10..40 cold damage. If you have more Energy than target foe, that foe suffers an additional 10..40 cold damage and moves 90% slower for 1..10 seconds. This Spell causes Exhaustion.";"Hex Spell";he;Core;"Water Magic";wat;;1;;5;;1;8
1098;Elementalist;1;"Mirror of Ice";"Elite Enchantment Spell. For 60 seconds, You deal 5..35 cold damage whenever you cast a Water Magic hex.";"Enchantment Spell";en;Factions;"Water Magic";wat;;;;15;;2;45
236;Elementalist;1;"Mist Form";"Elite Enchantment Spell. For 8..20 seconds, you cannot take or deal damage from attacks.";"Enchantment Spell";en;Prophecies;"Water Magic";wat;;;;10;;1;30
204;Elementalist;0;Rust;"Hex Spell. Deals 10..70 cold damage. For 5..20 seconds, target foe and all adjacent foes take twice as long to activate signets.";"Hex Spell";he;Core;"Water Magic";wat;;;;10;;1;8
213;Elementalist;0;"Shard Storm";"Hex Spell.  Send out an ice shard that strikes target foe for 10..85| cold damage if it hits and causing target foe to move 66% slower for 2..6| seconds.";"Hex Spell";he;Prophecies;"Water Magic";wat;;;;10;;1;10
809;Elementalist;1;Shatterstone;"Elite Hex Spell. Target foe is struck for 25..100 cold damage and is Hexed with Shatterstone for 3 seconds. When Shatterstone ends, that foe is struck for 25..100 cold damage.";"Hex Spell";he;Factions;"Water Magic";wat;;;;15;;2;8
2191;Elementalist;0;"Slippery Ground";"Spell. If target foe is Blind, that foe is knocked down. (50% failure chance with Water Magic 4 or less.)";Spell;sp;"Eye of the North";"Water Magic";wat;;;;5;;1;20
846;Elementalist;0;Steam;"Spell.  If target foe is on fire, Steam Blinds that foe for 5..10| seconds and strikes for 40..100| cold damage. Otherwise, that foe is struck for 25..70| cold damage.";Spell;sp;Nightfall;"Water Magic";wat;;;;5;;1;8
233;Elementalist;0;"Swirling Aura";"Enchantment Spell.  For 8..20| seconds, Swirling Aura has a 50% chance to block projectile attacks.";"Enchantment Spell";en;Prophecies;"Water Magic";wat;;;;10;;1;45
1097;Elementalist;0;"Teinai's Prison";"Hex Spell.  For 8..20| seconds, target foe's legs are encased in ice causing the foe to move 66% slower. This effect ends if target takes fire damage.";"Hex Spell";he;Factions;"Water Magic";wat;;;;10;;2;30
866;Elementalist;0;"Vapor Blade";"Spell.  Target foe is struck for 15..135| cold damage. Vapor Blade deals half damage if that foe has any Enchantments on them.";Spell;sp;Factions;"Water Magic";wat;;;;15;;2;7
239;Elementalist;1;"Ward Against Harm";"Elite Ward Spell. Create a Ward Against Harm at this location. For 8..20 seconds, non-Spirit allies in this area have 12..60 armor against fire damage and 12..24 armor against other damage.";"Ward Spell";wa;Prophecies;"Water Magic";wat;;;;15;;1;20
208;Elementalist;0;"Water Attunement";"Enchantment Spell. For 36..60 seconds, you are attuned to Water. You gain 1 Energy plus 30% of the base Energy cost of the Skill each time you use Water Magic.";"Enchantment Spell";en;Core;"Water Magic";wat;;;;10;;1;30
237;Elementalist;1;"Water Trident";"Elite Spell. Send out a fast-moving Water Trident striking target foe for 10..70 cold damage if it hits. If it hits a moving foe, that foe is knocked down.";Spell;sp;Prophecies;"Water Magic";wat;;;;5;;1;3
1999;Elementalist;0;"Winter's Embrace";"Hex Spell. For 2..6 seconds, you and target touched foe move 90% slower.";"Hex Spell";he;"Eye of the North";"Water Magic";wat;;;;10;;0.75;15
180;Elementalist;0;"Aura of Restoration";"Enchantment Spell. For 60 seconds, you are healed for 7.6..20% of the Energy cost each time you cast a Spell.";"Enchantment Spell";en;Core;"Energy Storage";ene;;;;5;;0.25;20
164;Elementalist;1;"Elemental Attunement";"Elite Enchantment Spell. For 30..55 seconds, you are attuned to Air, Fire, Water, and Earth. You gain 50% of the base Energy cost of the skill each time you use magic associated with any of these elements.";"Enchantment Spell";en;Core;"Energy Storage";ene;;;;10;;1;30
2193;Elementalist;0;"Energy Blast";"Spell. Target foe takes 1..2 damage for each point of Energy you have (maximum 130 damage).";Spell;sp;"Eye of the North";"Energy Storage";ene;;;;10;;2;20
837;Elementalist;1;"Energy Boon";"Elite Skill. For 20 seconds, you have +0..40 maximum Energy, and 5 Health regeneration. When Energy Boon ends you gain 0..20 Energy and 0..100 Health.";Skill;sk;Factions;"Energy Storage";ene;;;;5;;;40
1377;Elementalist;1;"Ether Prism";"Elite Skill. For 3 seconds, all damage you take is reduced to 0. When Ether Prism ends, you gain 5..20 Energy.";Skill;sk;Nightfall;"Energy Storage";ene;;;;5;;;25
178;Elementalist;1;"Ether Prodigy";"Elite Enchantment Spell. Lose all Enchantments. For 5..20 seconds, you gain +6 Energy regeneration. When Ether Prodigy ends, you lose 3 Health for each point of Energy you have. This Spell causes Exhaustion.";"Enchantment Spell";en;Prophecies;"Energy Storage";ene;;1;;5;;1;5
181;Elementalist;1;"Ether Renewal";"Elite Enchantment Spell. For 5..20 seconds, each time you cast a Spell, you gain 1..4 Energy and 5..20 Health for each Enchantment on you.";"Enchantment Spell";en;Prophecies;"Energy Storage";ene;;;;10;;1;30
199;Elementalist;1;"Glyph of Energy";"Elite Glyph. For 15 seconds, your next Spell costs 10..35 less Energy to cast and does not cause Exhaustion.";Glyph;gl;Prophecies;"Energy Storage";ene;;;;5;;1;10
200;Elementalist;0;"Glyph of Lesser Energy";"Glyph. For the next 15 seconds, your next 2 Spells cost 10..18 less Energy to cast.";Glyph;gl;Core;"Energy Storage";ene;;;;5;;1;30
1376;Elementalist;0;"Glyph of Restoration";"Glyph. For 15 seconds, your next  2 Spells heal you for 30..105 Health, and you are healed for 150..400% of the Energy cost of each Spell.";Glyph;gl;Nightfall;"Energy Storage";ene;;;;5;;1;8
1378;Elementalist;1;"Master of Magic";"Elite Enchantment Spell. For 1..61 seconds, all of your elemental attributes are set to 12 and you gain +0..2 Energy regeneration. This enchantment ends if you use a non-Elementalist skill.";"Enchantment Spell";en;Nightfall;"Energy Storage";ene;;;;5;;1;20
771;Assassin;1;"Aura of Displacement";"Elite Enchantment Spell. When you cast Aura of Displacement, Shadow Step to target foe. When you stop maintaining Aura of Displacement you return to your original location.";"Enchantment Spell";en;Factions;;;;;1;10;;0.25;20
2101;Assassin;0;"Critical Agility";"Enchantment Spell. For 4 seconds and 1 second for each rank of Critical Strikes, You attack 33% faster and gain 15..25 armor. This Skill reapplies itself every time you land a critical hit.";"Enchantment Spell";en;Nightfall;"Sunspear rank";sun;;;;5;;1;30
1043;Assassin;0;Dash;"Stance. For 3 seconds, you run 50% faster.";Stance;st;Factions;;;;;;5;;;8
978;Assassin;0;"Mark of Instability";"Hex Spell.  For 20 seconds, the next time you hit target foe with a dual attack skill that foe is knocked down.";"Hex Spell";he;Factions;;;;;;10;;0.25;20
925;Assassin;0;Recall;"Enchantment Spell. While you maintain Recall, nothing happens.  When Recall ends, you Shadow Step to the ally you targeted when you activated this skill and all of your skills are disabled for 10 seconds.";"Enchantment Spell";en;Factions;;;;;1;15;;1;10
2091;Assassin;0;"Sanctuaire de l'ombre";"Vous êtes aveuglé pendant 10 secondes. Vous bénéficiez d'une régénération de santé de +5..10 et d'un bonus d'armure de +40 pendant 10 secondes.";"Enchantment Spell";en;Factions;"Allegiance rank";kur;;;;5;;0.25;30
1654;Assassin;1;"Shadow Meld";"Elite Enchantment Spell. Shadow Step to target other ally. When you stop maintaining this Enchantment, you return to your original location.";"Enchantment Spell";en;Nightfall;;;;;1;10;;0.25;20
1948;Assassin;0;"Shadow Sanctuary";"Enchantment Spell. You are Blinded for 5 seconds. For 10 seconds, you gain +7..10 Health regeneration and +40 armor.";"Enchantment Spell";en;Factions;"Allegiance rank";lux;;;;5;;0.25;30
1650;Assassin;0;"Shadow Walk";"Stance. Shadow Step to target foe. For 1 second, your attack skills are disabled. For 30 seconds, you cannot cast Enchantments. When this Stance ends, you return to your original location.";Stance;st;Nightfall;;;;;;5;;;30
1036;Assassin;0;"Signet of Malice";"Signet. For each Condition suffered by target foe, you lose one Condition.";Signet;si;Factions;;;;;;;;0.25;5
1648;Assassin;0;"Signet of Twilight";"Signet.  For each Hex on target foe, that foe loses one Enchantment.";Signet;si;Nightfall;;;;;;;;2;20
1040;Assassin;0;"Spirit Walk";"Spell.  Shadow Step to target spirit.";Spell;sp;Factions;;;;;;5;;0.25;8
1039;Assassin;0;"Star Strike";"Skill. For 10 seconds, upon every successful hit by you or a party member a level 20 celestial attacker is called forth to attack foes (maximum of 6).";Skill;sk;Factions;;;;;;;;1;
1653;Assassin;0;Swap;"Spell.  You and target summoned creature Shadow Step to each other's location.";Spell;sp;Nightfall;;;;;;5;;0.25;10
1644;Assassin;1;"Wastrel's Collapse";"Elite Skill. Shadow Step to target foe. If that foe is not using a skill that foe is knocked down. All your non-dagger attack skills are disabled for 10 seconds.";Skill;sk;Nightfall;;;;;;5;;0.25;20
1024;Assassin;0;"Black Mantis Thrust";"Lead Attack. If this attack hits, you strike for +8..20 damage. If target foe is suffering from a Hex, that foe is Crippled for 3..15 seconds.";"Lead Attack";le;Factions;"Dagger Mastery";dag;;;;5;;1;6
1636;Assassin;0;"Black Spider Strike";"Off-Hand Attack. Must strike a Hexed foe. If it hits, this attack strikes for +5..20 damage and target foe is Poisoned for 5..20 seconds.";"Off-Hand Attack";of;Nightfall;"Dagger Mastery";dag;;;;10;;;12
1020;Assassin;0;"Blades of Steel";"Dual Attack. Must follow an off-hand attack. If it hits, this attack strikes for +5..16 damage (maximum bonus 60) for each recharging dagger attack.";"Dual Attack";du;Factions;"Dagger Mastery";dag;;;;5;;;8
775;Assassin;0;"Death Blossom";"Dual Attack. Must follow an off-hand attack. If it hits, Death Blossom strikes target foe for +20..45 damage and all adjacent foes take 20..45 damage.";"Dual Attack";du;Factions;"Dagger Mastery";dag;;;;5;;;2
948;Assassin;0;"Desperate Strike";"Lead Attack. If you have less than 50..80% Health, you deal +15..60 damage.";"Lead Attack";le;Factions;"Dagger Mastery";dag;;;;5;;;6
1025;Assassin;0;"Disrupting Stab";"Lead Attack. If this attack hits, it interrupts target foe's action. If that action was a Spell, it is disabled for 3..10 seconds.";"Lead Attack";le;Factions;"Dagger Mastery";dag;;;;5;;;10
975;Assassin;0;"Exhausting Assault";"Dual Attack. Must follow a lead attack. Target foe's action is interrupted. If that action was casting a Spell, target foe suffers from Exhaustion.";"Dual Attack";du;Factions;"Dagger Mastery";dag;;;;5;;0.5;8
1990;Assassin;0;"Falling Lotus Strike";"Off-Hand Attack. Must strike a knocked-down foe. If it hits, you strike for +15..35 damage and gain 1..12 Energy.";"Off-Hand Attack";of;"Eye of the North";"Dagger Mastery";dag;;;;5;;;12
778;Assassin;0;"Falling Spider";"Off-Hand Attack.  Must strike a knocked-down foe. If it hits, Falling Spider strikes for +15..35 damage and target foe is Poisoned for 5..20 seconds.";"Off-Hand Attack";of;Factions;"Dagger Mastery";dag;;;;5;;;8
1042;Assassin;1;"Flashing Blades";"Elite Stance. For 5..30 seconds, you have a 75% chance to block incoming attacks while attacking. If you block an attack in this way, your attacker takes 5..20 damage.";Stance;st;Factions;"Dagger Mastery";dag;;;;10;;;30
780;Assassin;0;"Fox Fangs";"Off-Hand Attack. Must follow a lead attack. Fox Fangs cannot be blocked and strikes for +5..30 damage if it hits.";"Off-Hand Attack";of;Factions;"Dagger Mastery";dag;;;;5;;0.5;3
1640;Assassin;1;"Fox's Promise";"Elite Enchantment Spell. For 5..20 seconds, your dagger attacks cannot be blocked. This Enchantment ends the next time you fail to hit.";"Enchantment Spell";en;Nightfall;"Dagger Mastery";dag;;;;10;;1;20
1988;Assassin;0;"Golden Fang Strike";"Off-Hand Attack. Must follow a lead attack. If you are under the effects of an Enchantment and this attack hits, target foe suffers from a Deep Wound for 5..20 seconds.";"Off-Hand Attack";of;"Eye of the North";"Dagger Mastery";dag;;;;5;;;4
1637;Assassin;0;"Golden Fox Strike";"Lead Attack. If this attack hits, target foe takes +10..30 damage. If you are under the effects of an Enchantment, this attack cannot be blocked.";"Lead Attack";le;Nightfall;"Dagger Mastery";dag;;;;5;;;4
1026;Assassin;0;"Golden Lotus Strike";"Lead Attack. If it hits, this attack strikes for +5..20 damage. If you are under the effects of an Enchantment, you gain 5..12 Energy.";"Lead Attack";le;Factions;"Dagger Mastery";dag;;;;5;;;5
989;Assassin;0;"Golden Phoenix Strike";"Off-Hand Attack. If you are not under the effects of an Enchantment, this skill misses. If it hits, Golden Phoenix Strike deals +10..30 damage.";"Off-Hand Attack";of;Factions;"Dagger Mastery";dag;;;;5;;;8
1635;Assassin;1;"Golden Skull Strike";"Elite Off-Hand Attack. If you are under the effects of an Enchantment and this attack hits, target foe is Dazed 1..5 seconds.";"Off-Hand Attack";of;Nightfall;"Dagger Mastery";dag;;;;10;;;15
777;Assassin;0;"Horns of the Ox";"Dual Attack. Must follow an off-hand attack. If it hits, Horns of the Ox strikes for +1..11 damage. If struck foe is not adjacent to any allies, that foe is knocked down.";"Dual Attack";du;Factions;"Dagger Mastery";dag;;;;5;;;12
782;Assassin;0;"Jagged Strike";"Lead Attack. If Jagged Strike hits, your target suffers from Bleeding for 5..20 seconds.";"Lead Attack";le;Factions;"Dagger Mastery";dag;;;;5;;0.5;1
1021;Assassin;0;"Jungle Strike";"Off-Hand Attack. Must follow a lead attack. If it hits, this attack strikes for +10..25 damage. If it hits a foe that was Crippled, it does +1..31 damage.";"Off-Hand Attack";of;Factions;"Dagger Mastery";dag;;;;5;;0.5;10
1023;Assassin;0;"Leaping Mantis Sting";"Lead Attack. If Mantis Sting hits, target foe takes +14..20 damage. If this attack strikes a moving foe, that foe is Crippled for 3..15 seconds.";"Lead Attack";le;Factions;"Dagger Mastery";dag;;;;5;;0.5;8
1987;Assassin;0;"Lotus Strike";"Off-Hand Attack. Must follow a lead attack. If it hits, this attack strikes for +10..25 damage and you gain 5..20 Energy.";"Off-Hand Attack";of;"Eye of the North";"Dagger Mastery";dag;;;;10;;;12
781;Assassin;1;"Moebius Strike";"Elite Off-Hand Attack. Must follow a Dual Attack. If it hits, Moebius Strike strikes for +10..35 damage. If you strike a foe whose Health is below 50%, all your other attack skills are recharged.";"Off-Hand Attack";of;Factions;"Dagger Mastery";dag;;;;5;;;2
986;Assassin;0;"Nine Tail Strike";"Dual Attack.  Must follow an off-hand attack. Nine Tail Strike cannot be blocked and strikes for +15..40 damage if it hits.";"Dual Attack";du;Factions;"Dagger Mastery";dag;;;;5;;;8
976;Assassin;0;"Repeating Strike";"Off-Hand Attack. Must follow an off-hand attack. If it hits, this attack strikes for +10..30 damage. If it misses, it takes an additional 15 seconds to recharge.";"Off-Hand Attack";of;Factions;"Dagger Mastery";dag;;;;5;;;
988;Assassin;1;"Temple Strike";"Elite Off-Hand Attack. Must follow a lead attack. If this attack hits, target foe is Dazed and Blinded for 1..10 seconds, and if target foe is casting a Spell, that foe is interrupted.";"Off-Hand Attack";of;Factions;"Dagger Mastery";dag;;;;15;;;20
2135;Assassin;0;"Trampling Ox";"Dual Attack. Must follow an off-hand attack. If it hits, you deal +5..20 damage. If you hit a Crippled foe, that foe is knocked down.";"Dual Attack";du;"Eye of the North";"Dagger Mastery";dag;;;;5;;;8
1022;Assassin;0;"Wild Strike";"Off-Hand Attack. Must follow a lead attack. If it hits, this attack strikes for +10..35 damage and any Stance being used by target foe ends. This attack cannot be blocked.";"Off-Hand Attack";of;Factions;"Dagger Mastery";dag;;;;5;;;4
1035;Assassin;1;"Assassin's Promise";"Elite Hex Spell. For 5..15 seconds, if target foe dies, you gain 5..20 Energy and all your skills are recharged.";"Hex Spell";he;Factions;"Deadly Arts";dead;;;;5;;0.75;45
1646;Assassin;0;"Augury of Death";"Hex Spell.  For 5..35 seconds, the next time damage would drop target foe's Health below 50%, you inflict a Deep Wound for 5..20 seconds and Shadow Step to that foe. This Spell has half the normal range.";"Hex Spell";he;Nightfall;"Deadly Arts";dead;;;;5;;1;20
1038;Assassin;0;"Crippling Dagger";"Spell. Send out a Crippling Dagger at target foe. Crippling Dagger strikes for 15..60 earth damage if it hits, and Cripples moving foes for 3..15 seconds. This spell has half the normal range.";Spell;sp;Factions;"Deadly Arts";dead;;;;5;;1;5
858;Assassin;0;"Dancing Daggers";"Spell. Send out three Dancing Daggers at target foe, each striking for 5..35 earth damage if they hit. Dancing Daggers has half the normal range. This skill counts as a lead attack.";Spell;sp;Factions;"Deadly Arts";dead;;;;5;;1;5
1044;Assassin;0;"Dark Prison";"Hex Spell. Shadow Step to target foe. For 1..6 seconds, that foe moves 33% slower.";"Hex Spell";he;Factions;"Deadly Arts";dead;;;;10;;0.25;30
572;Assassin;0;"Deadly Paradox";"Stance. All of your attack Skills are disabled for 10 seconds. For 5..15  seconds, your Assassin Skills activate and recharge 33% faster.";Stance;st;Nightfall;"Deadly Arts";dead;;;;15;;;10
571;Assassin;0;"Disrupting Dagger";"Spell.  Send out a Disrupting Dagger at target foe that strikes for 10..35| earth damage. If that foe was activating a Skill, that Skill is interrupted. This Spell has half the normal range.";Spell;sp;Nightfall;"Deadly Arts";dead;;;;5;;0.25;10
800;Assassin;0;"Enduring Toxin";"Hex Spell.  For 5 seconds, target foe suffers -1..5| Health degeneration. If that foe is moving when Enduring Toxin would end, Enduring Toxin is renewed for another 5 seconds.";"Hex Spell";he;Factions;"Deadly Arts";dead;;;;5;;0.25;10
784;Assassin;0;"Entangling Asp";"Spell.  Entangling Asp must follow a lead attack. Target foe is knocked down and becomes Poisoned for 5..20| seconds.";Spell;sp;Factions;"Deadly Arts";dead;;;;10;;1;20
802;Assassin;0;"Expose Defenses";"Hex Spell. For 1..11| seconds, target foe cannot block your attacks.";"Hex Spell";he;Factions;"Deadly Arts";dead;;;;10;;1;25
990;Assassin;0;"Expunge Enchantments";"Skill. Target foe loses 1 Enchantment. All of your other non-attack skills are disabled for 10..5 seconds. For each skill disabled in this way, target touched foe loses 1 additional Enchantment.";Skill;sk;Factions;"Deadly Arts";dead;;;;10;;0.75;30
1033;Assassin;0;Impale;"Skill.  Must follow a dual attack. Target foe is struck for 25..100| earth damage and suffers from a Deep Wound for 5..20 seconds.";Skill;sk;Factions;"Deadly Arts";dead;;;;5;;1;15
786;Assassin;0;"Iron Palm";"Skill. Target touched foe suffers 5..50| damage, and if that foe is suffering from a Hex or Condition that foe is knocked down. Iron Palm counts as a lead attack.";Skill;sk;Factions;"Deadly Arts";dead;;;;5;;0.75;20
1645;Assassin;0;"Lift Enchantment";"Skill.  If target touched foe is knocked down, that foe loses one Enchantment.";Skill;sk;Nightfall;"Deadly Arts";dead;;;;5;;0.25;10
974;Assassin;0;"Mantis Touch";"Spell. Must follow a lead attack. Target foe becomes Crippled for 5..20| seconds. This skill counts as an off-hand attack.";Spell;sp;Factions;"Deadly Arts";dead;;;;5;;0.25;15
785;Assassin;0;"Mark of Death";"Hex Spell.  For 4..10| seconds, target foe gains 33% less benefit from healing.";"Hex Spell";he;Factions;"Deadly Arts";dead;;;;10;;0.25;20
570;Assassin;1;"Mark of Insecurity";"Elite Hex Spell. For 5..25 seconds, target foe suffers from -1..3 Health degeneration, and Enchantments and Stances on target foe expire 90% faster.";"Hex Spell";he;Nightfall;"Deadly Arts";dead;;;;5;;1;10
1991;Assassin;0;"Sadist's Signet";"Signet. You gain 10..40 Health for each Condition on target foe.";Signet;si;"Eye of the North";"Deadly Arts";dead;;;;;;1;8
815;Assassin;0;"Scorpion Wire";"Hex Spell.  For 8..20 seconds, the next time you and target foe are more than 100' apart, you Shadow Step to that foe and that foe is knocked down. This Spell has half the normal range.";"Hex Spell";he;Factions;"Deadly Arts";dead;;;;5;;1;10
2052;Assassin;0;"Shadow Fang";"Hex Spell. Shadow Step to target foe. For 10 seconds, this Hex does nothing. When this Hex ends, you return to your original location and that foe suffers from a Deep Wound for 5..20 seconds.";"Hex Spell";he;"Eye of the North";"Deadly Arts";dead;;;;10;;0.25;45
1652;Assassin;1;"Shadow Prison";"Elite Hex Spell. Shadow Step to target foe. For 1..7 seconds, that foe moves 66% slower.";"Hex Spell";he;Nightfall;"Deadly Arts";dead;;;;10;;0.25;25
927;Assassin;0;"Shameful Fear";"Hex Spell.  For 10 seconds, target foe moves 10% faster than normal. For each second, if that foe is moving, that foe takes 5..20| damage.";"Hex Spell";he;Factions;"Deadly Arts";dead;;;;10;;2;10
801;Assassin;1;"Shroud of Silence";"Elite Hex Spell. All of your Spells are disabled for 15 seconds. For 1..3 seconds, target touched foe cannot cast Spells.";"Hex Spell";he;Factions;"Deadly Arts";dead;;;;10;;0.75;30
2186;Assassin;0;"Signet of Deadly Corruption";"Signet. Must follow a dual attack. This attack {{sic deals 5..35 damage for each Condition on target foe (maximum 130 damage).";Signet;si;"Eye of the North";"Deadly Arts";dead;;;;;;1;12
876;Assassin;0;"Signet of Shadows";"Signet. Target foe takes 5..35 damage. If your target was Blinded, that foe suffers an additional 15..60 damage.";Signet;si;Factions;"Deadly Arts";dead;;;;;;1;30
1647;Assassin;0;"Signet of Toxic Shock";"Signet. If target foe is suffering from Poison, that foe takes 10..100 damage.";Signet;si;Nightfall;"Deadly Arts";dead;;;;;;1;15
951;Assassin;0;"Siphon Speed";"Hex Spell. For 5..15| seconds, target foe moves 33% slower and you move 33% faster. This Spell has half the normal range. This spell recharges 50% faster if cast on a moving foe.";"Hex Spell";he;Factions;"Deadly Arts";dead;;;;5;;1;30
827;Assassin;1;"Siphon Strength";"Elite Hex Spell. For 5..20 seconds, target foe deals 5..50 less damage with attacks and all of your attacks against that foe have an additional 33% chance of being a critical hit.";"Hex Spell";he;Factions;"Deadly Arts";dead;;;;10;;1;10
1986;Assassin;0;"Vampiric Assault";"Dual Attack. Must follow an off-hand attack. If this attack hits, you steal 10..40 Health.";"Dual Attack";du;"Eye of the North";"Deadly Arts";dead;;;;5;;;8
987;Assassin;1;"Way of the Empty Palm";"Elite Enchantment Spell. For 5..20 seconds, off-hand and dual attacks cost no Energy.";"Enchantment Spell";en;Factions;"Deadly Arts";dead;;;;5;;0.25;10
799;Assassin;1;"Beguiling Haze";"Elite Spell. Shadow Step to target foe. That foe becomes Dazed for 3..9 seconds.";Spell;sp;Factions;"Shadow Arts";sha;;;;15;;0.25;20
973;Assassin;0;"Blinding Powder";"Spell. Must follow an off-hand attack. Target foe and all adjacent foes become Blinded for 3..15 seconds.";Spell;sp;Factions;"Shadow Arts";sha;;;;5;;0.25;20
985;Assassin;0;Caltrops;"Spell. Target foe and all foes adjacent to your target are Crippled for 5..15 seconds. Caltrops has half the normal range.";Spell;sp;Factions;"Shadow Arts";sha;;;;10;;0.25;10
1037;Assassin;0;"Dark Escape";"Stance. For 5..15 seconds, you move 25% faster and take half damage. Dark Escape ends if you successfully hit with an attack.";Stance;st;Factions;"Shadow Arts";sha;;;;5;;;30
